TIME,GEO,GEO_LABEL,AGE,UNIT,SEX,Value
2014,BE31,Prov. Brabant Wallon,Total,Number,Males,1680
2014,BE31,Prov. Brabant Wallon,Total,Number,Females,1812
2014,BE31,Prov. Brabant Wallon,Less than 5 years,Number,Total,13
2014,BE31,Prov. Brabant Wallon,Less than 5 years,Number,Males,11
2014,BE31,Prov. Brabant Wallon,Less than 5 years,Number,Females,2
2014,BE31,Prov. Brabant Wallon,From 45 to 49 years,Number,Total,50
2014,BE31,Prov. Brabant Wallon,From 45 to 49 years,Number,Males,34
2014,BE31,Prov. Brabant Wallon,From 45 to 49 years,Number,Females,16
2014,BE31,Prov. Brabant Wallon,From 50 to 54 years,Number,Total,102
2014,BE31,Prov. Brabant Wallon,From 50 to 54 years,Number,Males,65
2014,BE31,Prov. Brabant Wallon,From 50 to 54 years,Number,Females,37
2014,BE32,Prov. Hainaut,Total,Number,Total,14602
2014,BE32,Prov. Hainaut,Total,Number,Males,6959
2014,BE32,Prov. Hainaut,Total,Number,Females,7643
2014,BE32,Prov. Hainaut,Less than 5 years,Number,Total,79
2014,BE32,Prov. Hainaut,Less than 5 years,Number,Males,43
2014,BE32,Prov. Hainaut,Less than 5 years,Number,Females,36
2014,BE32,Prov. Hainaut,From 45 to 49 years,Number,Total,286
2014,BE32,Prov. Hainaut,From 45 to 49 years,Number,Males,173
2014,BE32,Prov. Hainaut,From 45 to 49 years,Number,Females,113
2014,BE32,Prov. Hainaut,From 50 to 54 years,Number,Total,440
2014,BE32,Prov. Hainaut,From 50 to 54 years,Number,Males,281
2014,BE32,Prov. Hainaut,From 50 to 54 years,Number,Females,159
2014,BE33,Prov. Li�ge,Total,Number,Total,11274
2014,BE33,Prov. Li�ge,Total,Number,Males,5394
2014,BE33,Prov. Li�ge,Total,Number,Females,5880
2014,BE33,Prov. Li�ge,Less than 5 years,Number,Total,53
2014,BE33,Prov. Li�ge,Less than 5 years,Number,Males,34
2014,BE33,Prov. Li�ge,Less than 5 years,Number,Females,19
2014,BE33,Prov. Li�ge,From 45 to 49 years,Number,Total,214
2014,BE33,Prov. Li�ge,From 45 to 49 years,Number,Males,132
2014,BE33,Prov. Li�ge,From 45 to 49 years,Number,Females,82
2014,BE33,Prov. Li�ge,From 50 to 54 years,Number,Total,312
2014,BE33,Prov. Li�ge,From 50 to 54 years,Number,Males,207
2014,BE33,Prov. Li�ge,From 50 to 54 years,Number,Females,105
2014,BE34,Prov. Luxembourg (BE),Total,Number,Total,2520
2014,BE34,Prov. Luxembourg (BE),Total,Number,Males,1314
2014,BE34,Prov. Luxembourg (BE),Total,Number,Females,1206
2014,BE34,Prov. Luxembourg (BE),Less than 5 years,Number,Total,13
2014,BE34,Prov. Luxembourg (BE),Less than 5 years,Number,Males,7
2014,BE34,Prov. Luxembourg (BE),Less than 5 years,Number,Females,6
2014,BE34,Prov. Luxembourg (BE),From 45 to 49 years,Number,Total,55
2014,BE34,Prov. Luxembourg (BE),From 45 to 49 years,Number,Males,39
2014,BE34,Prov. Luxembourg (BE),From 45 to 49 years,Number,Females,16
2014,BE34,Prov. Luxembourg (BE),From 50 to 54 years,Number,Total,84
2014,BE34,Prov. Luxembourg (BE),From 50 to 54 years,Number,Males,64
2014,BE34,Prov. Luxembourg (BE),From 50 to 54 years,Number,Females,20
2014,BE35,Prov. Namur,Total,Number,Total,4966
2014,BE35,Prov. Namur,Total,Number,Males,2401
2014,BE35,Prov. Namur,Total,Number,Females,2565
2014,BE35,Prov. Namur,Less than 5 years,Number,Total,22
2014,BE35,Prov. Namur,Less than 5 years,Number,Males,14
2014,BE35,Prov. Namur,Less than 5 years,Number,Females,8
2014,BE35,Prov. Namur,From 45 to 49 years,Number,Total,83
2014,BE35,Prov. Namur,From 45 to 49 years,Number,Males,49
2014,BE35,Prov. Namur,From 45 to 49 years,Number,Females,34
2014,BE35,Prov. Namur,From 50 to 54 years,Number,Total,169
2014,BE35,Prov. Namur,From 50 to 54 years,Number,Males,106
2014,BE35,Prov. Namur,From 50 to 54 years,Number,Females,63
2014,BG31,Severozapaden,Total,Number,Total,15897
2014,BG31,Severozapaden,Total,Number,Males,8236
2014,BG31,Severozapaden,Total,Number,Females,7661
2014,BG31,Severozapaden,Less than 5 years,Number,Total,71
2014,BG31,Severozapaden,Less than 5 years,Number,Males,40
2014,BG31,Severozapaden,Less than 5 years,Number,Females,31
2014,BG31,Severozapaden,From 45 to 49 years,Number,Total,271
2014,BG31,Severozapaden,From 45 to 49 years,Number,Males,186
2014,BG31,Severozapaden,From 45 to 49 years,Number,Females,85
2014,BG31,Severozapaden,From 50 to 54 years,Number,Total,491
2014,BG31,Severozapaden,From 50 to 54 years,Number,Males,341
2014,BG31,Severozapaden,From 50 to 54 years,Number,Females,150
2014,BG32,Severen tsentralen,Total,Number,Total,14114
2014,BG32,Severen tsentralen,Total,Number,Males,7277
2014,BG32,Severen tsentralen,Total,Number,Females,6837
2014,BG32,Severen tsentralen,Less than 5 years,Number,Total,57
2014,BG32,Severen tsentralen,Less than 5 years,Number,Males,34
2014,BG32,Severen tsentralen,Less than 5 years,Number,Females,23
2014,BG32,Severen tsentralen,From 45 to 49 years,Number,Total,229
2014,BG32,Severen tsentralen,From 45 to 49 years,Number,Males,157
2014,BG32,Severen tsentralen,From 45 to 49 years,Number,Females,72
2014,BG32,Severen tsentralen,From 50 to 54 years,Number,Total,457
2014,BG32,Severen tsentralen,From 50 to 54 years,Number,Males,317
2014,BG32,Severen tsentralen,From 50 to 54 years,Number,Females,140
2014,BG33,Severoiztochen,Total,Number,Total,13445
2014,BG33,Severoiztochen,Total,Number,Males,7159
2014,BG33,Severoiztochen,Total,Number,Females,6286
2014,BG33,Severoiztochen,Less than 5 years,Number,Total,73
2014,BG33,Severoiztochen,Less than 5 years,Number,Males,44
2014,BG33,Severoiztochen,Less than 5 years,Number,Females,29
2014,BG33,Severoiztochen,From 45 to 49 years,Number,Total,292
2014,BG33,Severoiztochen,From 45 to 49 years,Number,Males,210
2014,BG33,Severoiztochen,From 45 to 49 years,Number,Females,82
2014,BG33,Severoiztochen,From 50 to 54 years,Number,Total,514
2014,BG33,Severoiztochen,From 50 to 54 years,Number,Males,353
2014,BG33,Severoiztochen,From 50 to 54 years,Number,Females,161
2014,BG34,Yugoiztochen,Total,Number,Total,16020
2014,BG34,Yugoiztochen,Total,Number,Males,8378
2014,BG34,Yugoiztochen,Total,Number,Females,7642
2014,BG34,Yugoiztochen,Less than 5 years,Number,Total,135
2014,BG34,Yugoiztochen,Less than 5 years,Number,Males,78
2014,BG34,Yugoiztochen,Less than 5 years,Number,Females,57
2014,BG34,Yugoiztochen,From 45 to 49 years,Number,Total,324
2014,BG34,Yugoiztochen,From 45 to 49 years,Number,Males,237
2014,BG34,Yugoiztochen,From 45 to 49 years,Number,Females,87
2014,BG34,Yugoiztochen,From 50 to 54 years,Number,Total,559
2014,BG34,Yugoiztochen,From 50 to 54 years,Number,Males,378
2014,BG34,Yugoiztochen,From 50 to 54 years,Number,Females,181
2014,BG41,Yugozapaden,Total,Number,Total,28508
2014,BG41,Yugozapaden,Total,Number,Males,14601
2014,BG41,Yugozapaden,Total,Number,Females,13907
2014,BG41,Yugozapaden,Less than 5 years,Number,Total,148
2014,BG41,Yugozapaden,Less than 5 years,Number,Males,76
2014,BG41,Yugozapaden,Less than 5 years,Number,Females,72
2014,BG41,Yugozapaden,From 45 to 49 years,Number,Total,616
2014,BG41,Yugozapaden,From 45 to 49 years,Number,Males,443
2014,BG41,Yugozapaden,From 45 to 49 years,Number,Females,173
2014,BG41,Yugozapaden,From 50 to 54 years,Number,Total,1016
2014,BG41,Yugozapaden,From 50 to 54 years,Number,Males,669
2014,BG41,Yugozapaden,From 50 to 54 years,Number,Females,347
2014,BG42,Yuzhen tsentralen,Total,Number,Total,20968
2014,BG42,Yuzhen tsentralen,Total,Number,Males,10979
2014,BG42,Yuzhen tsentralen,Total,Number,Females,9989
2014,BG42,Yuzhen tsentralen,Less than 5 years,Number,Total,122
2014,BG42,Yuzhen tsentralen,Less than 5 years,Number,Males,58
2014,BG42,Yuzhen tsentralen,Less than 5 years,Number,Females,64
2014,BG42,Yuzhen tsentralen,From 45 to 49 years,Number,Total,379
2014,BG42,Yuzhen tsentralen,From 45 to 49 years,Number,Males,267
2014,BG42,Yuzhen tsentralen,From 45 to 49 years,Number,Females,112
2014,BG42,Yuzhen tsentralen,From 50 to 54 years,Number,Total,761
2014,BG42,Yuzhen tsentralen,From 50 to 54 years,Number,Males,536
2014,BG42,Yuzhen tsentralen,From 50 to 54 years,Number,Females,225
2014,CZ01,Praha,Total,Number,Total,12118
2014,CZ01,Praha,Total,Number,Males,5769
2014,CZ01,Praha,Total,Number,Females,6349
2014,CZ01,Praha,Less than 5 years,Number,Total,28
2014,CZ01,Praha,Less than 5 years,Number,Males,15
2014,CZ01,Praha,Less than 5 years,Number,Females,13
2014,CZ01,Praha,From 45 to 49 years,Number,Total,189
2014,CZ01,Praha,From 45 to 49 years,Number,Males,128
2014,CZ01,Praha,From 45 to 49 years,Number,Females,61
2014,CZ01,Praha,From 50 to 54 years,Number,Total,261
2014,CZ01,Praha,From 50 to 54 years,Number,Males,159
2014,CZ01,Praha,From 50 to 54 years,Number,Females,102
2014,CZ02,Stredn� Cechy,Total,Number,Total,12301
2014,CZ02,Stredn� Cechy,Total,Number,Males,6286
2014,CZ02,Stredn� Cechy,Total,Number,Females,6015
2014,CZ02,Stredn� Cechy,Less than 5 years,Number,Total,36
2014,CZ02,Stredn� Cechy,Less than 5 years,Number,Males,22
2014,CZ02,Stredn� Cechy,Less than 5 years,Number,Females,14
2014,CZ02,Stredn� Cechy,From 45 to 49 years,Number,Total,198
2014,CZ02,Stredn� Cechy,From 45 to 49 years,Number,Males,121
2014,CZ02,Stredn� Cechy,From 45 to 49 years,Number,Females,77
2014,CZ02,Stredn� Cechy,From 50 to 54 years,Number,Total,294
2014,CZ02,Stredn� Cechy,From 50 to 54 years,Number,Males,198
2014,CZ02,Stredn� Cechy,From 50 to 54 years,Number,Females,96
2014,CZ03,Jihoz�pad,Total,Number,Total,12189
2014,CZ03,Jihoz�pad,Total,Number,Males,6269
2014,CZ03,Jihoz�pad,Total,Number,Females,5920
2014,CZ03,Jihoz�pad,Less than 5 years,Number,Total,31
2014,CZ03,Jihoz�pad,Less than 5 years,Number,Males,17
2014,CZ03,Jihoz�pad,Less than 5 years,Number,Females,14
2014,CZ03,Jihoz�pad,From 45 to 49 years,Number,Total,171
2014,CZ03,Jihoz�pad,From 45 to 49 years,Number,Males,119
2014,CZ03,Jihoz�pad,From 45 to 49 years,Number,Females,52
2014,CZ03,Jihoz�pad,From 50 to 54 years,Number,Total,296
2014,CZ03,Jihoz�pad,From 50 to 54 years,Number,Males,217
2014,CZ03,Jihoz�pad,From 50 to 54 years,Number,Females,79
2014,CZ04,Severoz�pad,Total,Number,Total,11997
2014,CZ04,Severoz�pad,Total,Number,Males,6130
2014,CZ04,Severoz�pad,Total,Number,Females,5867
2014,CZ04,Severoz�pad,Less than 5 years,Number,Total,49
2014,CZ04,Severoz�pad,Less than 5 years,Number,Males,29
2014,CZ04,Severoz�pad,Less than 5 years,Number,Females,20
2014,CZ04,Severoz�pad,From 45 to 49 years,Number,Total,228
2014,CZ04,Severoz�pad,From 45 to 49 years,Number,Males,154
2014,CZ04,Severoz�pad,From 45 to 49 years,Number,Females,74
2014,CZ04,Severoz�pad,From 50 to 54 years,Number,Total,326
2014,CZ04,Severoz�pad,From 50 to 54 years,Number,Males,221
2014,CZ04,Severoz�pad,From 50 to 54 years,Number,Females,105
2014,CZ05,Severov�chod,Total,Number,Total,15083
2014,CZ05,Severov�chod,Total,Number,Males,7658
2014,CZ05,Severov�chod,Total,Number,Females,7425
2014,CZ05,Severov�chod,Less than 5 years,Number,Total,44
2014,CZ05,Severov�chod,Less than 5 years,Number,Males,28
2014,CZ05,Severov�chod,Less than 5 years,Number,Females,16
2014,CZ05,Severov�chod,From 45 to 49 years,Number,Total,226
2014,CZ05,Severov�chod,From 45 to 49 years,Number,Males,147
2014,CZ05,Severov�chod,From 45 to 49 years,Number,Females,79
2014,CZ05,Severov�chod,From 50 to 54 years,Number,Total,329
2014,CZ05,Severov�chod,From 50 to 54 years,Number,Males,229
2014,CZ05,Severov�chod,From 50 to 54 years,Number,Females,100
2014,CZ06,Jihov�chod,Total,Number,Total,16279
2014,CZ06,Jihov�chod,Total,Number,Males,8349
2014,CZ06,Jihov�chod,Total,Number,Females,7930
2014,CZ06,Jihov�chod,Less than 5 years,Number,Total,64
2014,CZ06,Jihov�chod,Less than 5 years,Number,Males,33
2014,CZ06,Jihov�chod,Less than 5 years,Number,Females,31
2014,CZ06,Jihov�chod,From 45 to 49 years,Number,Total,283
2014,CZ06,Jihov�chod,From 45 to 49 years,Number,Males,199
2014,CZ06,Jihov�chod,From 45 to 49 years,Number,Females,84
2014,CZ06,Jihov�chod,From 50 to 54 years,Number,Total,411
2014,CZ06,Jihov�chod,From 50 to 54 years,Number,Males,287
2014,CZ06,Jihov�chod,From 50 to 54 years,Number,Females,124
2014,CZ07,Stredn� Morava,Total,Number,Total,12581
2014,CZ07,Stredn� Morava,Total,Number,Males,6521
2014,CZ07,Stredn� Morava,Total,Number,Females,6060
2014,CZ07,Stredn� Morava,Less than 5 years,Number,Total,45
2014,CZ07,Stredn� Morava,Less than 5 years,Number,Males,28
2014,CZ07,Stredn� Morava,Less than 5 years,Number,Females,17
2014,CZ07,Stredn� Morava,From 45 to 49 years,Number,Total,221
2014,CZ07,Stredn� Morava,From 45 to 49 years,Number,Males,155
2014,CZ07,Stredn� Morava,From 45 to 49 years,Number,Females,66
2014,CZ07,Stredn� Morava,From 50 to 54 years,Number,Total,337
2014,CZ07,Stredn� Morava,From 50 to 54 years,Number,Males,214
2014,CZ07,Stredn� Morava,From 50 to 54 years,Number,Females,123
2014,CZ08,Moravskoslezsko,Total,Number,Total,13117
2014,CZ08,Moravskoslezsko,Total,Number,Males,6758
2014,CZ08,Moravskoslezsko,Total,Number,Females,6359
2014,CZ08,Moravskoslezsko,Less than 5 years,Number,Total,31
2014,CZ08,Moravskoslezsko,Less than 5 years,Number,Males,13
2014,CZ08,Moravskoslezsko,Less than 5 years,Number,Females,18
2014,CZ08,Moravskoslezsko,From 45 to 49 years,Number,Total,256
2014,CZ08,Moravskoslezsko,From 45 to 49 years,Number,Males,183
2014,CZ08,Moravskoslezsko,From 45 to 49 years,Number,Females,73
2014,CZ08,Moravskoslezsko,From 50 to 54 years,Number,Total,406
2014,CZ08,Moravskoslezsko,From 50 to 54 years,Number,Males,302
2014,CZ08,Moravskoslezsko,From 50 to 54 years,Number,Females,104
2014,DK01,Hovedstaden,Total,Number,Total,14842
2014,DK01,Hovedstaden,Total,Number,Males,7220
2014,DK01,Hovedstaden,Total,Number,Females,7622
2014,DK01,Hovedstaden,Less than 5 years,Number,Total,93
2014,DK01,Hovedstaden,Less than 5 years,Number,Males,56
2014,DK01,Hovedstaden,Less than 5 years,Number,Females,37
2014,DK01,Hovedstaden,From 45 to 49 years,Number,Total,264
2014,DK01,Hovedstaden,From 45 to 49 years,Number,Males,168
2014,DK01,Hovedstaden,From 45 to 49 years,Number,Females,96
2014,DK01,Hovedstaden,From 50 to 54 years,Number,Total,394
2014,DK01,Hovedstaden,From 50 to 54 years,Number,Males,227
2014,DK01,Hovedstaden,From 50 to 54 years,Number,Females,167
2014,DK02,Sj�lland,Total,Number,Total,8394
2014,DK02,Sj�lland,Total,Number,Males,4319
2014,DK02,Sj�lland,Total,Number,Females,4075
2014,DK02,Sj�lland,Less than 5 years,Number,Total,40
2014,DK02,Sj�lland,Less than 5 years,Number,Males,20
2014,DK02,Sj�lland,Less than 5 years,Number,Females,20
2014,DK02,Sj�lland,From 45 to 49 years,Number,Total,136
2014,DK02,Sj�lland,From 45 to 49 years,Number,Males,74
2014,DK02,Sj�lland,From 45 to 49 years,Number,Females,62
2014,DK02,Sj�lland,From 50 to 54 years,Number,Total,246
2014,DK02,Sj�lland,From 50 to 54 years,Number,Males,157
2014,DK02,Sj�lland,From 50 to 54 years,Number,Females,89
2014,DK03,Syddanmark,Total,Number,Total,11616
2014,DK03,Syddanmark,Total,Number,Males,5806
2014,DK03,Syddanmark,Total,Number,Females,5810
2014,DK03,Syddanmark,Less than 5 years,Number,Total,53
2014,DK03,Syddanmark,Less than 5 years,Number,Males,31
2014,DK03,Syddanmark,Less than 5 years,Number,Females,22
2014,DK03,Syddanmark,From 45 to 49 years,Number,Total,180
2014,DK03,Syddanmark,From 45 to 49 years,Number,Males,125
2014,DK03,Syddanmark,From 45 to 49 years,Number,Females,55
2014,DK03,Syddanmark,From 50 to 54 years,Number,Total,308
2014,DK03,Syddanmark,From 50 to 54 years,Number,Males,202
2014,DK03,Syddanmark,From 50 to 54 years,Number,Females,106
2014,DK04,Midtjylland,Total,Number,Total,10787
2014,DK04,Midtjylland,Total,Number,Males,5444
2014,DK04,Midtjylland,Total,Number,Females,5343
2014,DK04,Midtjylland,Less than 5 years,Number,Total,57
2014,DK04,Midtjylland,Less than 5 years,Number,Males,36
2014,DK04,Midtjylland,Less than 5 years,Number,Females,21
2014,DK04,Midtjylland,From 45 to 49 years,Number,Total,170
2014,DK04,Midtjylland,From 45 to 49 years,Number,Males,100
2014,DK04,Midtjylland,From 45 to 49 years,Number,Females,70
2014,DK04,Midtjylland,From 50 to 54 years,Number,Total,268
2014,DK04,Midtjylland,From 50 to 54 years,Number,Males,162
2014,DK04,Midtjylland,From 50 to 54 years,Number,Females,106
2014,DK05,Nordjylland,Total,Number,Total,5701
2014,DK05,Nordjylland,Total,Number,Males,2905
2014,DK05,Nordjylland,Total,Number,Females,2796
2014,DK05,Nordjylland,Less than 5 years,Number,Total,17
2014,DK05,Nordjylland,Less than 5 years,Number,Males,8
2014,DK05,Nordjylland,Less than 5 years,Number,Females,9
2014,DK05,Nordjylland,From 45 to 49 years,Number,Total,82
2014,DK05,Nordjylland,From 45 to 49 years,Number,Males,47
2014,DK05,Nordjylland,From 45 to 49 years,Number,Females,35
2014,DK05,Nordjylland,From 50 to 54 years,Number,Total,125
2014,DK05,Nordjylland,From 50 to 54 years,Number,Males,84
2014,DK05,Nordjylland,From 50 to 54 years,Number,Females,41
2014,DE11,Stuttgart,Total,Number,Total,36413
2014,DE11,Stuttgart,Total,Number,Males,17722
2014,DE11,Stuttgart,Total,Number,Females,18691
2014,DE11,Stuttgart,Less than 5 years,Number,Total,131
2014,DE11,Stuttgart,Less than 5 years,Number,Males,76
2014,DE11,Stuttgart,Less than 5 years,Number,Females,55
2014,DE11,Stuttgart,From 45 to 49 years,Number,Total,565
2014,DE11,Stuttgart,From 45 to 49 years,Number,Males,369
2014,DE11,Stuttgart,From 45 to 49 years,Number,Females,196
2014,DE11,Stuttgart,From 50 to 54 years,Number,Total,921
2014,DE11,Stuttgart,From 50 to 54 years,Number,Males,618
2014,DE11,Stuttgart,From 50 to 54 years,Number,Females,303
2014,DE12,Karlsruhe,Total,Number,Total,26630
2014,DE12,Karlsruhe,Total,Number,Males,12791
2014,DE12,Karlsruhe,Total,Number,Females,13839
2014,DE12,Karlsruhe,Less than 5 years,Number,Total,88
2014,DE12,Karlsruhe,Less than 5 years,Number,Males,40
2014,DE12,Karlsruhe,Less than 5 years,Number,Females,48
2014,DE12,Karlsruhe,From 45 to 49 years,Number,Total,397
2014,DE12,Karlsruhe,From 45 to 49 years,Number,Males,244
2014,DE12,Karlsruhe,From 45 to 49 years,Number,Females,153
2014,DE12,Karlsruhe,From 50 to 54 years,Number,Total,662
2014,DE12,Karlsruhe,From 50 to 54 years,Number,Males,419
2014,DE12,Karlsruhe,From 50 to 54 years,Number,Females,243
2014,DE13,Freiburg,Total,Number,Total,21254
2014,DE13,Freiburg,Total,Number,Males,10189
2014,DE13,Freiburg,Total,Number,Females,11065
2014,DE13,Freiburg,Less than 5 years,Number,Total,80
2014,DE13,Freiburg,Less than 5 years,Number,Males,40
2014,DE13,Freiburg,Less than 5 years,Number,Females,40
2014,DE13,Freiburg,From 45 to 49 years,Number,Total,305
2014,DE13,Freiburg,From 45 to 49 years,Number,Males,178
2014,DE13,Freiburg,From 45 to 49 years,Number,Females,127
2014,DE13,Freiburg,From 50 to 54 years,Number,Total,486
2014,DE13,Freiburg,From 50 to 54 years,Number,Males,291
2014,DE13,Freiburg,From 50 to 54 years,Number,Females,195
2014,DE14,T�bingen,Total,Number,Total,16366
2014,DE14,T�bingen,Total,Number,Males,8078
2014,DE14,T�bingen,Total,Number,Females,8288
2014,DE14,T�bingen,Less than 5 years,Number,Total,50
2014,DE14,T�bingen,Less than 5 years,Number,Males,27
2014,DE14,T�bingen,Less than 5 years,Number,Females,23
2014,DE14,T�bingen,From 45 to 49 years,Number,Total,226
2014,DE14,T�bingen,From 45 to 49 years,Number,Males,155
2014,DE14,T�bingen,From 45 to 49 years,Number,Females,71
2014,DE14,T�bingen,From 50 to 54 years,Number,Total,449
2014,DE14,T�bingen,From 50 to 54 years,Number,Males,277
2014,DE14,T�bingen,From 50 to 54 years,Number,Females,172
2014,DE21,Oberbayern,Total,Number,Total,38878
2014,DE21,Oberbayern,Total,Number,Males,18648
2014,DE21,Oberbayern,Total,Number,Females,20230
2014,DE21,Oberbayern,Less than 5 years,Number,Total,127
2014,DE21,Oberbayern,Less than 5 years,Number,Males,71
2014,DE21,Oberbayern,Less than 5 years,Number,Females,56
2014,DE21,Oberbayern,From 45 to 49 years,Number,Total,651
2014,DE21,Oberbayern,From 45 to 49 years,Number,Males,397
2014,DE21,Oberbayern,From 45 to 49 years,Number,Females,254
2014,DE21,Oberbayern,From 50 to 54 years,Number,Total,976
2014,DE21,Oberbayern,From 50 to 54 years,Number,Males,644
2014,DE21,Oberbayern,From 50 to 54 years,Number,Females,332
2014,DE22,Niederbayern,Total,Number,Total,12571
2014,DE22,Niederbayern,Total,Number,Males,6078
2014,DE22,Niederbayern,Total,Number,Females,6493
2014,DE22,Niederbayern,Less than 5 years,Number,Total,44
2014,DE22,Niederbayern,Less than 5 years,Number,Males,26
2014,DE22,Niederbayern,Less than 5 years,Number,Females,18
2014,DE22,Niederbayern,From 45 to 49 years,Number,Total,186
2014,DE22,Niederbayern,From 45 to 49 years,Number,Males,105
2014,DE22,Niederbayern,From 45 to 49 years,Number,Females,81
2014,DE22,Niederbayern,From 50 to 54 years,Number,Total,335
2014,DE22,Niederbayern,From 50 to 54 years,Number,Males,225
2014,DE22,Niederbayern,From 50 to 54 years,Number,Females,110
2014,DE23,Oberpfalz,Total,Number,Total,11278
2014,DE23,Oberpfalz,Total,Number,Males,5452
2014,DE23,Oberpfalz,Total,Number,Females,5826
2014,DE23,Oberpfalz,Less than 5 years,Number,Total,31
2014,DE23,Oberpfalz,Less than 5 years,Number,Males,21
2014,DE23,Oberpfalz,Less than 5 years,Number,Females,10
2014,DE23,Oberpfalz,From 45 to 49 years,Number,Total,194
2014,DE23,Oberpfalz,From 45 to 49 years,Number,Males,120
2014,DE23,Oberpfalz,From 45 to 49 years,Number,Females,74
2014,DE23,Oberpfalz,From 50 to 54 years,Number,Total,329
2014,DE23,Oberpfalz,From 50 to 54 years,Number,Males,220
2014,DE23,Oberpfalz,From 50 to 54 years,Number,Females,109
2014,DE24,Oberfranken,Total,Number,Total,12308
2014,DE24,Oberfranken,Total,Number,Males,5893
2014,DE24,Oberfranken,Total,Number,Females,6415
2014,DE24,Oberfranken,Less than 5 years,Number,Total,25
2014,DE24,Oberfranken,Less than 5 years,Number,Males,14
2014,DE24,Oberfranken,Less than 5 years,Number,Females,11
2014,DE24,Oberfranken,From 45 to 49 years,Number,Total,176
2014,DE24,Oberfranken,From 45 to 49 years,Number,Males,110
2014,DE24,Oberfranken,From 45 to 49 years,Number,Females,66
2014,DE24,Oberfranken,From 50 to 54 years,Number,Total,325
2014,DE24,Oberfranken,From 50 to 54 years,Number,Males,215
2014,DE24,Oberfranken,From 50 to 54 years,Number,Females,110
2014,DE25,Mittelfranken,Total,Number,Total,17898
2014,DE25,Mittelfranken,Total,Number,Males,8634
2014,DE25,Mittelfranken,Total,Number,Females,9264
2014,DE25,Mittelfranken,Less than 5 years,Number,Total,53
2014,DE25,Mittelfranken,Less than 5 years,Number,Males,30
2014,DE25,Mittelfranken,Less than 5 years,Number,Females,23
2014,DE25,Mittelfranken,From 45 to 49 years,Number,Total,292
2014,DE25,Mittelfranken,From 45 to 49 years,Number,Males,189
2014,DE25,Mittelfranken,From 45 to 49 years,Number,Females,103
2014,DE25,Mittelfranken,From 50 to 54 years,Number,Total,488
2014,DE25,Mittelfranken,From 50 to 54 years,Number,Males,310
2014,DE25,Mittelfranken,From 50 to 54 years,Number,Females,178
2014,DE26,Unterfranken,Total,Number,Total,13484
2014,DE26,Unterfranken,Total,Number,Males,6544
2014,DE26,Unterfranken,Total,Number,Females,6940
2014,DE26,Unterfranken,Less than 5 years,Number,Total,37
2014,DE26,Unterfranken,Less than 5 years,Number,Males,25
2014,DE26,Unterfranken,Less than 5 years,Number,Females,12
2014,DE26,Unterfranken,From 45 to 49 years,Number,Total,182
2014,DE26,Unterfranken,From 45 to 49 years,Number,Males,124
2014,DE26,Unterfranken,From 45 to 49 years,Number,Females,58
2014,DE26,Unterfranken,From 50 to 54 years,Number,Total,357
2014,DE26,Unterfranken,From 50 to 54 years,Number,Males,219
2014,DE26,Unterfranken,From 50 to 54 years,Number,Females,138
2014,DE27,Schwaben,Total,Number,Total,17712
2014,DE27,Schwaben,Total,Number,Males,8591
2014,DE27,Schwaben,Total,Number,Females,9121
2014,DE27,Schwaben,Less than 5 years,Number,Total,54
2014,DE27,Schwaben,Less than 5 years,Number,Males,31
2014,DE27,Schwaben,Less than 5 years,Number,Females,23
2014,DE27,Schwaben,From 45 to 49 years,Number,Total,243
2014,DE27,Schwaben,From 45 to 49 years,Number,Males,157
2014,DE27,Schwaben,From 45 to 49 years,Number,Females,86
2014,DE27,Schwaben,From 50 to 54 years,Number,Total,483
2014,DE27,Schwaben,From 50 to 54 years,Number,Males,289
2014,DE27,Schwaben,From 50 to 54 years,Number,Females,194
2014,DE30,Berlin,Total,Number,Total,32314
2014,DE30,Berlin,Total,Number,Males,15890
2014,DE30,Berlin,Total,Number,Females,16424
2014,DE30,Berlin,Less than 5 years,Number,Total,116
2014,DE30,Berlin,Less than 5 years,Number,Males,71
2014,DE30,Berlin,Less than 5 years,Number,Females,45
2014,DE30,Berlin,From 45 to 49 years,Number,Total,619
2014,DE30,Berlin,From 45 to 49 years,Number,Males,417
2014,DE30,Berlin,From 45 to 49 years,Number,Females,202
2014,DE30,Berlin,From 50 to 54 years,Number,Total,1129
2014,DE30,Berlin,From 50 to 54 years,Number,Males,751
2014,DE30,Berlin,From 50 to 54 years,Number,Females,378
2014,DE40,Brandenburg,Total,Number,Total,28990
2014,DE40,Brandenburg,Total,Number,Males,14464
2014,DE40,Brandenburg,Total,Number,Females,14526
2014,DE40,Brandenburg,Less than 5 years,Number,Total,67
2014,DE40,Brandenburg,Less than 5 years,Number,Males,35
2014,DE40,Brandenburg,Less than 5 years,Number,Females,32
2014,DE40,Brandenburg,From 45 to 49 years,Number,Total,482
2014,DE40,Brandenburg,From 45 to 49 years,Number,Males,316
2014,DE40,Brandenburg,From 45 to 49 years,Number,Females,166
2014,DE40,Brandenburg,From 50 to 54 years,Number,Total,956
2014,DE40,Brandenburg,From 50 to 54 years,Number,Males,634
2014,DE40,Brandenburg,From 50 to 54 years,Number,Females,322
2014,DE50,Bremen,Total,Number,Total,7437
2014,DE50,Bremen,Total,Number,Males,3589
2014,DE50,Bremen,Total,Number,Females,3848
2014,DE50,Bremen,Less than 5 years,Number,Total,38
