TIME,GEO,GEO_LABEL,SEX,AGE,UNIT,Value
2013,UKN0,Northern Ireland (UK),Females,Total,Number,930823
2013,UKN0,Northern Ireland (UK),Females,Less than 5 years,Number,62076
2013,UKN0,Northern Ireland (UK),Females,From 45 to 49 years,Number,67656
2013,UKN0,Northern Ireland (UK),Females,From 50 to 54 years,Number,61780
2013,IS00,�sland,Total,Total,Number,321857
2013,IS00,�sland,Total,Less than 5 years,Number,23471
2013,IS00,�sland,Total,From 45 to 49 years,Number,21717
2013,IS00,�sland,Total,From 50 to 54 years,Number,21425
2013,IS00,�sland,Males,Total,Number,161438
2013,IS00,�sland,Males,Less than 5 years,Number,12045
2013,IS00,�sland,Males,From 45 to 49 years,Number,10666
2013,IS00,�sland,Males,From 50 to 54 years,Number,10690
2013,IS00,�sland,Females,Total,Number,160419
2013,IS00,�sland,Females,Less than 5 years,Number,11426
2013,IS00,�sland,Females,From 45 to 49 years,Number,11051
2013,IS00,�sland,Females,From 50 to 54 years,Number,10735
2013,LI00,Liechtenstein,Total,Total,Number,36838
2013,LI00,Liechtenstein,Total,Less than 5 years,Number,1852
2013,LI00,Liechtenstein,Total,From 45 to 49 years,Number,3150
2013,LI00,Liechtenstein,Total,From 50 to 54 years,Number,2963
2013,LI00,Liechtenstein,Males,Total,Number,18247
2013,LI00,Liechtenstein,Males,Less than 5 years,Number,995
2013,LI00,Liechtenstein,Males,From 45 to 49 years,Number,1538
2013,LI00,Liechtenstein,Males,From 50 to 54 years,Number,1465
2013,LI00,Liechtenstein,Females,Total,Number,18591
2013,LI00,Liechtenstein,Females,Less than 5 years,Number,857
2013,LI00,Liechtenstein,Females,From 45 to 49 years,Number,1612
2013,LI00,Liechtenstein,Females,From 50 to 54 years,Number,1498
2013,NO01,Oslo og Akershus,Total,Total,Number,1190365
2013,NO01,Oslo og Akershus,Total,Less than 5 years,Number,80826
2013,NO01,Oslo og Akershus,Total,From 45 to 49 years,Number,86167
2013,NO01,Oslo og Akershus,Total,From 50 to 54 years,Number,75229
2013,NO01,Oslo og Akershus,Males,Total,Number,593514
2013,NO01,Oslo og Akershus,Males,Less than 5 years,Number,41396
2013,NO01,Oslo og Akershus,Males,From 45 to 49 years,Number,44309
2013,NO01,Oslo og Akershus,Males,From 50 to 54 years,Number,38889
2013,NO01,Oslo og Akershus,Females,Total,Number,596851
2013,NO01,Oslo og Akershus,Females,Less than 5 years,Number,39430
2013,NO01,Oslo og Akershus,Females,From 45 to 49 years,Number,41858
2013,NO01,Oslo og Akershus,Females,From 50 to 54 years,Number,36340
2013,NO02,Hedmark og Oppland,Total,Total,Number,380973
2013,NO02,Hedmark og Oppland,Total,Less than 5 years,Number,19389
2013,NO02,Hedmark og Oppland,Total,From 45 to 49 years,Number,27671
2013,NO02,Hedmark og Oppland,Total,From 50 to 54 years,Number,26156
2013,NO02,Hedmark og Oppland,Males,Total,Number,189799
2013,NO02,Hedmark og Oppland,Males,Less than 5 years,Number,10007
2013,NO02,Hedmark og Oppland,Males,From 45 to 49 years,Number,14086
2013,NO02,Hedmark og Oppland,Males,From 50 to 54 years,Number,13168
2013,NO02,Hedmark og Oppland,Females,Total,Number,191174
2013,NO02,Hedmark og Oppland,Females,Less than 5 years,Number,9382
2013,NO02,Hedmark og Oppland,Females,From 45 to 49 years,Number,13585
2013,NO02,Hedmark og Oppland,Females,From 50 to 54 years,Number,12988
2013,NO03,S�r-�stlandet,Total,Total,Number,960653
2013,NO03,S�r-�stlandet,Total,Less than 5 years,Number,54295
2013,NO03,S�r-�stlandet,Total,From 45 to 49 years,Number,70508
2013,NO03,S�r-�stlandet,Total,From 50 to 54 years,Number,64879
2013,NO03,S�r-�stlandet,Males,Total,Number,478977
2013,NO03,S�r-�stlandet,Males,Less than 5 years,Number,28081
2013,NO03,S�r-�stlandet,Males,From 45 to 49 years,Number,36213
2013,NO03,S�r-�stlandet,Males,From 50 to 54 years,Number,32847
2013,NO03,S�r-�stlandet,Females,Total,Number,481676
2013,NO03,S�r-�stlandet,Females,Less than 5 years,Number,26214
2013,NO03,S�r-�stlandet,Females,From 45 to 49 years,Number,34295
2013,NO03,S�r-�stlandet,Females,From 50 to 54 years,Number,32032
2013,NO04,Agder og Rogaland,Total,Total,Number,741284
2013,NO04,Agder og Rogaland,Total,Less than 5 years,Number,51154
2013,NO04,Agder og Rogaland,Total,From 45 to 49 years,Number,51664
2013,NO04,Agder og Rogaland,Total,From 50 to 54 years,Number,46424
2013,NO04,Agder og Rogaland,Males,Total,Number,374655
2013,NO04,Agder og Rogaland,Males,Less than 5 years,Number,26163
2013,NO04,Agder og Rogaland,Males,From 45 to 49 years,Number,26846
2013,NO04,Agder og Rogaland,Males,From 50 to 54 years,Number,23909
2013,NO04,Agder og Rogaland,Females,Total,Number,366629
2013,NO04,Agder og Rogaland,Females,Less than 5 years,Number,24991
2013,NO04,Agder og Rogaland,Females,From 45 to 49 years,Number,24818
2013,NO04,Agder og Rogaland,Females,From 50 to 54 years,Number,22515
2013,NO05,Vestlandet,Total,Total,Number,866239
2013,NO05,Vestlandet,Total,Less than 5 years,Number,53996
2013,NO05,Vestlandet,Total,From 45 to 49 years,Number,58498
2013,NO05,Vestlandet,Total,From 50 to 54 years,Number,55266
2013,NO05,Vestlandet,Males,Total,Number,438175
2013,NO05,Vestlandet,Males,Less than 5 years,Number,27692
2013,NO05,Vestlandet,Males,From 45 to 49 years,Number,30680
2013,NO05,Vestlandet,Males,From 50 to 54 years,Number,28729
2013,NO05,Vestlandet,Females,Total,Number,428064
2013,NO05,Vestlandet,Females,Less than 5 years,Number,26304
2013,NO05,Vestlandet,Females,From 45 to 49 years,Number,27818
2013,NO05,Vestlandet,Females,From 50 to 54 years,Number,26537
2013,NO06,Tr�ndelag,Total,Total,Number,437198
2013,NO06,Tr�ndelag,Total,Less than 5 years,Number,26651
2013,NO06,Tr�ndelag,Total,From 45 to 49 years,Number,30431
2013,NO06,Tr�ndelag,Total,From 50 to 54 years,Number,27466
2013,NO06,Tr�ndelag,Males,Total,Number,220711
2013,NO06,Tr�ndelag,Males,Less than 5 years,Number,13717
2013,NO06,Tr�ndelag,Males,From 45 to 49 years,Number,15627
2013,NO06,Tr�ndelag,Males,From 50 to 54 years,Number,14144
2013,NO06,Tr�ndelag,Females,Total,Number,216487
2013,NO06,Tr�ndelag,Females,Less than 5 years,Number,12934
2013,NO06,Tr�ndelag,Females,From 45 to 49 years,Number,14804
2013,NO06,Tr�ndelag,Females,From 50 to 54 years,Number,13322
2013,NO07,Nord-Norge,Total,Total,Number,474563
2013,NO07,Nord-Norge,Total,Less than 5 years,Number,26904
2013,NO07,Nord-Norge,Total,From 45 to 49 years,Number,34279
2013,NO07,Nord-Norge,Total,From 50 to 54 years,Number,31259
2013,NO07,Nord-Norge,Males,Total,Number,240077
2013,NO07,Nord-Norge,Males,Less than 5 years,Number,13803
2013,NO07,Nord-Norge,Males,From 45 to 49 years,Number,17527
2013,NO07,Nord-Norge,Males,From 50 to 54 years,Number,16042
2013,NO07,Nord-Norge,Females,Total,Number,234486
2013,NO07,Nord-Norge,Females,Less than 5 years,Number,13101
2013,NO07,Nord-Norge,Females,From 45 to 49 years,Number,16752
2013,NO07,Nord-Norge,Females,From 50 to 54 years,Number,15217
2013,CH01,R�gion l�manique,Total,Total,Number,1519189
2013,CH01,R�gion l�manique,Total,Less than 5 years,Number,79476
2013,CH01,R�gion l�manique,Total,From 45 to 49 years,Number,122894
2013,CH01,R�gion l�manique,Total,From 50 to 54 years,Number,109029
2013,CH01,R�gion l�manique,Males,Total,Number,741999
2013,CH01,R�gion l�manique,Males,Less than 5 years,Number,40762
2013,CH01,R�gion l�manique,Males,From 45 to 49 years,Number,61006
2013,CH01,R�gion l�manique,Males,From 50 to 54 years,Number,54409
2013,CH01,R�gion l�manique,Females,Total,Number,777190
2013,CH01,R�gion l�manique,Females,Less than 5 years,Number,38714
2013,CH01,R�gion l�manique,Females,From 45 to 49 years,Number,61888
2013,CH01,R�gion l�manique,Females,From 50 to 54 years,Number,54620
2013,CH02,Espace Mittelland,Total,Total,Number,1788791
2013,CH02,Espace Mittelland,Total,Less than 5 years,Number,87743
2013,CH02,Espace Mittelland,Total,From 45 to 49 years,Number,145943
2013,CH02,Espace Mittelland,Total,From 50 to 54 years,Number,134738
2013,CH02,Espace Mittelland,Males,Total,Number,878397
2013,CH02,Espace Mittelland,Males,Less than 5 years,Number,45076
2013,CH02,Espace Mittelland,Males,From 45 to 49 years,Number,73384
2013,CH02,Espace Mittelland,Males,From 50 to 54 years,Number,67679
2013,CH02,Espace Mittelland,Females,Total,Number,910394
2013,CH02,Espace Mittelland,Females,Less than 5 years,Number,42667
2013,CH02,Espace Mittelland,Females,From 45 to 49 years,Number,72559
2013,CH02,Espace Mittelland,Females,From 50 to 54 years,Number,67059
2013,CH03,Nordwestschweiz,Total,Total,Number,1091302
2013,CH03,Nordwestschweiz,Total,Less than 5 years,Number,53549
2013,CH03,Nordwestschweiz,Total,From 45 to 49 years,Number,92291
2013,CH03,Nordwestschweiz,Total,From 50 to 54 years,Number,84314
2013,CH03,Nordwestschweiz,Males,Total,Number,538900
2013,CH03,Nordwestschweiz,Males,Less than 5 years,Number,27502
2013,CH03,Nordwestschweiz,Males,From 45 to 49 years,Number,46699
2013,CH03,Nordwestschweiz,Males,From 50 to 54 years,Number,42737
2013,CH03,Nordwestschweiz,Females,Total,Number,552402
2013,CH03,Nordwestschweiz,Females,Less than 5 years,Number,26047
2013,CH03,Nordwestschweiz,Females,From 45 to 49 years,Number,45592
2013,CH03,Nordwestschweiz,Females,From 50 to 54 years,Number,41577
2013,CH04,Z�rich,Total,Total,Number,1408575
2013,CH04,Z�rich,Total,Less than 5 years,Number,75158
2013,CH04,Z�rich,Total,From 45 to 49 years,Number,117413
2013,CH04,Z�rich,Total,From 50 to 54 years,Number,100264
2013,CH04,Z�rich,Males,Total,Number,697854
2013,CH04,Z�rich,Males,Less than 5 years,Number,38766
2013,CH04,Z�rich,Males,From 45 to 49 years,Number,60517
2013,CH04,Z�rich,Males,From 50 to 54 years,Number,50885
2013,CH04,Z�rich,Females,Total,Number,710721
2013,CH04,Z�rich,Females,Less than 5 years,Number,36392
2013,CH04,Z�rich,Females,From 45 to 49 years,Number,56896
2013,CH04,Z�rich,Females,From 50 to 54 years,Number,49379
2013,CH05,Ostschweiz,Total,Total,Number,1123672
2013,CH05,Ostschweiz,Total,Less than 5 years,Number,54380
2013,CH05,Ostschweiz,Total,From 45 to 49 years,Number,93320
2013,CH05,Ostschweiz,Total,From 50 to 54 years,Number,87028
2013,CH05,Ostschweiz,Males,Total,Number,561099
2013,CH05,Ostschweiz,Males,Less than 5 years,Number,28089
2013,CH05,Ostschweiz,Males,From 45 to 49 years,Number,47230
2013,CH05,Ostschweiz,Males,From 50 to 54 years,Number,44263
2013,CH05,Ostschweiz,Females,Total,Number,562573
2013,CH05,Ostschweiz,Females,Less than 5 years,Number,26291
2013,CH05,Ostschweiz,Females,From 45 to 49 years,Number,46090
2013,CH05,Ostschweiz,Females,From 50 to 54 years,Number,42765
2013,CH06,Zentralschweiz,Total,Total,Number,765879
2013,CH06,Zentralschweiz,Total,Less than 5 years,Number,39160
2013,CH06,Zentralschweiz,Total,From 45 to 49 years,Number,66017
2013,CH06,Zentralschweiz,Total,From 50 to 54 years,Number,59325
2013,CH06,Zentralschweiz,Males,Total,Number,384402
2013,CH06,Zentralschweiz,Males,Less than 5 years,Number,20271
2013,CH06,Zentralschweiz,Males,From 45 to 49 years,Number,34179
2013,CH06,Zentralschweiz,Males,From 50 to 54 years,Number,30656
2013,CH06,Zentralschweiz,Females,Total,Number,381477
2013,CH06,Zentralschweiz,Females,Less than 5 years,Number,18889
2013,CH06,Zentralschweiz,Females,From 45 to 49 years,Number,31838
2013,CH06,Zentralschweiz,Females,From 50 to 54 years,Number,28669
2013,CH07,Ticino,Total,Total,Number,341652
2013,CH07,Ticino,Total,Less than 5 years,Number,14983
2013,CH07,Ticino,Total,From 45 to 49 years,Number,29831
2013,CH07,Ticino,Total,From 50 to 54 years,Number,25300
2013,CH07,Ticino,Males,Total,Number,165873
2013,CH07,Ticino,Males,Less than 5 years,Number,7641
2013,CH07,Ticino,Males,From 45 to 49 years,Number,15057
2013,CH07,Ticino,Males,From 50 to 54 years,Number,12670
2013,CH07,Ticino,Females,Total,Number,175779
2013,CH07,Ticino,Females,Less than 5 years,Number,7342
2013,CH07,Ticino,Females,From 45 to 49 years,Number,14774
2013,CH07,Ticino,Females,From 50 to 54 years,Number,12630
2013,ME00,Crna Gora,Total,Total,Number,620893
2013,ME00,Crna Gora,Total,Less than 5 years,Number,38516
2013,ME00,Crna Gora,Total,From 45 to 49 years,Number,42000
2013,ME00,Crna Gora,Total,From 50 to 54 years,Number,43549
2013,ME00,Crna Gora,Males,Total,Number,306801
2013,ME00,Crna Gora,Males,Less than 5 years,Number,20068
2013,ME00,Crna Gora,Males,From 45 to 49 years,Number,20910
2013,ME00,Crna Gora,Males,From 50 to 54 years,Number,21588
2013,ME00,Crna Gora,Females,Total,Number,314092
2013,ME00,Crna Gora,Females,Less than 5 years,Number,18448
2013,ME00,Crna Gora,Females,From 45 to 49 years,Number,21090
2013,ME00,Crna Gora,Females,From 50 to 54 years,Number,21961
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Total,Total,Number,2062294
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Total,Less than 5 years,Number,116028
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Total,From 45 to 49 years,Number,147437
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Total,From 50 to 54 years,Number,141194
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Males,Total,Number,1033138
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Males,Less than 5 years,Number,60102
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Males,From 45 to 49 years,Number,74612
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Males,From 50 to 54 years,Number,71333
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Females,Total,Number,1029156
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Females,Less than 5 years,Number,55926
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Females,From 45 to 49 years,Number,72825
2013,MK00,Poranesna jugoslovenska Republika Makedonija,Females,From 50 to 54 years,Number,69861
2013,MKXX,Not regionalised / Unknown level 2,Total,Total,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Total,Less than 5 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Total,From 45 to 49 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Total,From 50 to 54 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Males,Total,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Males,Less than 5 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Males,From 45 to 49 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Males,From 50 to 54 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Females,Total,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Females,Less than 5 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Females,From 45 to 49 years,Number, 
2013,MKXX,Not regionalised / Unknown level 2,Females,From 50 to 54 years,Number, 
2013,TR10,Istanbul,Total,Total,Number,13854740
2013,TR10,Istanbul,Total,Less than 5 years,Number,1091125
2013,TR10,Istanbul,Total,From 45 to 49 years,Number,900213
2013,TR10,Istanbul,Total,From 50 to 54 years,Number,733462
2013,TR10,Istanbul,Males,Total,Number,6956908
2013,TR10,Istanbul,Males,Less than 5 years,Number,560532
2013,TR10,Istanbul,Males,From 45 to 49 years,Number,456638
2013,TR10,Istanbul,Males,From 50 to 54 years,Number,371515
2013,TR10,Istanbul,Females,Total,Number,6897832
2013,TR10,Istanbul,Females,Less than 5 years,Number,530593
2013,TR10,Istanbul,Females,From 45 to 49 years,Number,443575
2013,TR10,Istanbul,Females,From 50 to 54 years,Number,361947
2013,TR21,"Tekirdag, Edirne, Kirklareli",Total,Total,Number,1593247
2013,TR21,"Tekirdag, Edirne, Kirklareli",Total,Less than 5 years,Number,98035
2013,TR21,"Tekirdag, Edirne, Kirklareli",Total,From 45 to 49 years,Number,110596
2013,TR21,"Tekirdag, Edirne, Kirklareli",Total,From 50 to 54 years,Number,106490
2013,TR21,"Tekirdag, Edirne, Kirklareli",Males,Total,Number,818295
2013,TR21,"Tekirdag, Edirne, Kirklareli",Males,Less than 5 years,Number,50298
2013,TR21,"Tekirdag, Edirne, Kirklareli",Males,From 45 to 49 years,Number,56166
2013,TR21,"Tekirdag, Edirne, Kirklareli",Males,From 50 to 54 years,Number,54100
2013,TR21,"Tekirdag, Edirne, Kirklareli",Females,Total,Number,774952
2013,TR21,"Tekirdag, Edirne, Kirklareli",Females,Less than 5 years,Number,47737
2013,TR21,"Tekirdag, Edirne, Kirklareli",Females,From 45 to 49 years,Number,54430
2013,TR21,"Tekirdag, Edirne, Kirklareli",Females,From 50 to 54 years,Number,52390
2013,TR22,"Balikesir, �anakkale",Total,Total,Number,1654422
2013,TR22,"Balikesir, �anakkale",Total,Less than 5 years,Number,89469
2013,TR22,"Balikesir, �anakkale",Total,From 45 to 49 years,Number,120044
2013,TR22,"Balikesir, �anakkale",Total,From 50 to 54 years,Number,117608
2013,TR22,"Balikesir, �anakkale",Males,Total,Number,831804
2013,TR22,"Balikesir, �anakkale",Males,Less than 5 years,Number,45957
2013,TR22,"Balikesir, �anakkale",Males,From 45 to 49 years,Number,59811
2013,TR22,"Balikesir, �anakkale",Males,From 50 to 54 years,Number,58352
2013,TR22,"Balikesir, �anakkale",Females,Total,Number,822618
2013,TR22,"Balikesir, �anakkale",Females,Less than 5 years,Number,43512
2013,TR22,"Balikesir, �anakkale",Females,From 45 to 49 years,Number,60233
2013,TR22,"Balikesir, �anakkale",Females,From 50 to 54 years,Number,59256
2013,TR31,Izmir,Total,Total,Number,4005459
2013,TR31,Izmir,Total,Less than 5 years,Number,257610
2013,TR31,Izmir,Total,From 45 to 49 years,Number,281712
2013,TR31,Izmir,Total,From 50 to 54 years,Number,260186
2013,TR31,Izmir,Males,Total,Number,1999246
2013,TR31,Izmir,Males,Less than 5 years,Number,132004
2013,TR31,Izmir,Males,From 45 to 49 years,Number,140386
2013,TR31,Izmir,Males,From 50 to 54 years,Number,130239
2013,TR31,Izmir,Females,Total,Number,2006213
2013,TR31,Izmir,Females,Less than 5 years,Number,125606
2013,TR31,Izmir,Females,From 45 to 49 years,Number,141326
2013,TR31,Izmir,Females,From 50 to 54 years,Number,129947
2013,TR32,"Aydin, Denizli, Mugla",Total,Total,Number,2808243
2013,TR32,"Aydin, Denizli, Mugla",Total,Less than 5 years,Number,184474
2013,TR32,"Aydin, Denizli, Mugla",Total,From 45 to 49 years,Number,197460
2013,TR32,"Aydin, Denizli, Mugla",Total,From 50 to 54 years,Number,183085
2013,TR32,"Aydin, Denizli, Mugla",Males,Total,Number,1409917
2013,TR32,"Aydin, Denizli, Mugla",Males,Less than 5 years,Number,94811
2013,TR32,"Aydin, Denizli, Mugla",Males,From 45 to 49 years,Number,100826
2013,TR32,"Aydin, Denizli, Mugla",Males,From 50 to 54 years,Number,92986
2013,TR32,"Aydin, Denizli, Mugla",Females,Total,Number,1398326
2013,TR32,"Aydin, Denizli, Mugla",Females,Less than 5 years,Number,89663
2013,TR32,"Aydin, Denizli, Mugla",Females,From 45 to 49 years,Number,96634
2013,TR32,"Aydin, Denizli, Mugla",Females,From 50 to 54 years,Number,90099
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Total,Total,Number,2965800
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Total,Less than 5 years,Number,201873
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Total,From 45 to 49 years,Number,199148
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Total,From 50 to 54 years,Number,188835
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Males,Total,Number,1477154
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Males,Less than 5 years,Number,104017
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Males,From 45 to 49 years,Number,99261
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Males,From 50 to 54 years,Number,94559
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Females,Total,Number,1488646
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Females,Less than 5 years,Number,97856
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Females,From 45 to 49 years,Number,99887
2013,TR33,"Manisa, Afyonkarahisar, K�tahya, Usak",Females,From 50 to 54 years,Number,94276
2013,TR41,"Bursa, Eskisehir, Bilecik",Total,Total,Number,3682037
2013,TR41,"Bursa, Eskisehir, Bilecik",Total,Less than 5 years,Number,258242
2013,TR41,"Bursa, Eskisehir, Bilecik",Total,From 45 to 49 years,Number,250516
2013,TR41,"Bursa, Eskisehir, Bilecik",Total,From 50 to 54 years,Number,226389
2013,TR41,"Bursa, Eskisehir, Bilecik",Males,Total,Number,1843043
2013,TR41,"Bursa, Eskisehir, Bilecik",Males,Less than 5 years,Number,132932
2013,TR41,"Bursa, Eskisehir, Bilecik",Males,From 45 to 49 years,Number,125743
2013,TR41,"Bursa, Eskisehir, Bilecik",Males,From 50 to 54 years,Number,113746
2013,TR41,"Bursa, Eskisehir, Bilecik",Females,Total,Number,1838994
2013,TR41,"Bursa, Eskisehir, Bilecik",Females,Less than 5 years,Number,125310
2013,TR41,"Bursa, Eskisehir, Bilecik",Females,From 45 to 49 years,Number,124773
2013,TR41,"Bursa, Eskisehir, Bilecik",Females,From 50 to 54 years,Number,112643
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total,Total,Number,3376330
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total,Less than 5 years,Number,254845
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total,From 45 to 49 years,Number,216536
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total,From 50 to 54 years,Number,191670
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Males,Total,Number,1698360
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Males,Less than 5 years,Number,130699
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Males,From 45 to 49 years,Number,108956
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Males,From 50 to 54 years,Number,96757
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Females,Total,Number,1677970
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Females,Less than 5 years,Number,124146
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Females,From 45 to 49 years,Number,107580
2013,TR42,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Females,From 50 to 54 years,Number,94913
2013,TR51,Ankara,Total,Total,Number,4965542
2013,TR51,Ankara,Total,Less than 5 years,Number,355901
2013,TR51,Ankara,Total,From 45 to 49 years,Number,346866
2013,TR51,Ankara,Total,From 50 to 54 years,Number,295839
2013,TR51,Ankara,Males,Total,Number,2474456
2013,TR51,Ankara,Males,Less than 5 years,Number,182806
2013,TR51,Ankara,Males,From 45 to 49 years,Number,171465
2013,TR51,Ankara,Males,From 50 to 54 years,Number,147488
2013,TR51,Ankara,Females,Total,Number,2491086
2013,TR51,Ankara,Females,Less than 5 years,Number,173095
2013,TR51,Ankara,Females,From 45 to 49 years,Number,175401
2013,TR51,Ankara,Females,From 50 to 54 years,Number,148351
2013,TR52,"Konya, Karaman",Total,Total,Number,2287705
2013,TR52,"Konya, Karaman",Total,Less than 5 years,Number,189554
2013,TR52,"Konya, Karaman",Total,From 45 to 49 years,Number,138942
2013,TR52,"Konya, Karaman",Total,From 50 to 54 years,Number,121034
2013,TR52,"Konya, Karaman",Males,Total,Number,1131140
2013,TR52,"Konya, Karaman",Males,Less than 5 years,Number,97351
2013,TR52,"Konya, Karaman",Males,From 45 to 49 years,Number,68619
2013,TR52,"Konya, Karaman",Males,From 50 to 54 years,Number,59740
2013,TR52,"Konya, Karaman",Females,Total,Number,1156565
2013,TR52,"Konya, Karaman",Females,Less than 5 years,Number,92203
2013,TR52,"Konya, Karaman",Females,From 45 to 49 years,Number,70323
2013,TR52,"Konya, Karaman",Females,From 50 to 54 years,Number,61294
2013,TR61,"Antalya, Isparta, Burdur",Total,Total,Number,2763541
2013,TR61,"Antalya, Isparta, Burdur",Total,Less than 5 years,Number,203082
2013,TR61,"Antalya, Isparta, Burdur",Total,From 45 to 49 years,Number,191146
2013,TR61,"Antalya, Isparta, Burdur",Total,From 50 to 54 years,Number,165419
2013,TR61,"Antalya, Isparta, Burdur",Males,Total,Number,1391071
2013,TR61,"Antalya, Isparta, Burdur",Males,Less than 5 years,Number,104616
2013,TR61,"Antalya, Isparta, Burdur",Males,From 45 to 49 years,Number,97612
2013,TR61,"Antalya, Isparta, Burdur",Males,From 50 to 54 years,Number,83634
2013,TR61,"Antalya, Isparta, Burdur",Females,Total,Number,1372470
2013,TR61,"Antalya, Isparta, Burdur",Females,Less than 5 years,Number,98466
2013,TR61,"Antalya, Isparta, Burdur",Females,From 45 to 49 years,Number,93534
2013,TR61,"Antalya, Isparta, Burdur",Females,From 50 to 54 years,Number,81785
2013,TR62,"Adana, Mersin",Total,Total,Number,3808483
2013,TR62,"Adana, Mersin",Total,Less than 5 years,Number,321552
2013,TR62,"Adana, Mersin",Total,From 45 to 49 years,Number,248566
2013,TR62,"Adana, Mersin",Total,From 50 to 54 years,Number,209871
2013,TR62,"Adana, Mersin",Males,Total,Number,1899366
2013,TR62,"Adana, Mersin",Males,Less than 5 years,Number,165052
2013,TR62,"Adana, Mersin",Males,From 45 to 49 years,Number,124382
2013,TR62,"Adana, Mersin",Males,From 50 to 54 years,Number,104496
2013,TR62,"Adana, Mersin",Females,Total,Number,1909117
2013,TR62,"Adana, Mersin",Females,Less than 5 years,Number,156500
2013,TR62,"Adana, Mersin",Females,From 45 to 49 years,Number,124184
2013,TR62,"Adana, Mersin",Females,From 50 to 54 years,Number,105375
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Total,Total,Number,3038983
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Total,Less than 5 years,Number,301204
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Total,From 45 to 49 years,Number,176310
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Total,From 50 to 54 years,Number,142871
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Males,Total,Number,1531340
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Males,Less than 5 years,Number,154837
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Males,From 45 to 49 years,Number,89293
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Males,From 50 to 54 years,Number,72350
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Females,Total,Number,1507643
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Females,Less than 5 years,Number,146367
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Females,From 45 to 49 years,Number,87017
2013,TR63,"Hatay, Kahramanmaras, Osmaniye",Females,From 50 to 54 years,Number,70521
2013,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total,Total,Number,1501311
2013,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total,Less than 5 years,Number,114963
2013,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total,From 45 to 49 years,Number,95979
