TIME,CURRENCY,UNIT,STATINFO,Value
1991Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1991Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.4869
1991Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,42.3505
1991Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.565432
1991Q2,German mark,National currency (former currencies of the euro area countries),Average,2.05861
1991Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1991Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,127.622
1991Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,4.8485
1991Q2,French franc,National currency (former currencies of the euro area countries),Average,6.97321
1991Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,224.414
1991Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.769499
1991Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1527.95
1991Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1991Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.3505
1991Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,
1991Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.395313
1991Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.31931
1991Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,179.315
1991Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1991Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1991Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.443
1991Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,42.2583
1991Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.564428
1991Q3,German mark,National currency (former currencies of the euro area countries),Average,2.05236
1991Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1991Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,128.494
1991Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,4.96564
1991Q3,French franc,National currency (former currencies of the euro area countries),Average,6.97488
1991Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,226.215
1991Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.767522
1991Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1532.34
1991Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1991Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.2583
1991Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,
1991Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.395259
1991Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.31264
1991Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,176.474
1991Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1991Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1991Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.3736
1991Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,42.067
1991Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.576013
1991Q4,German mark,National currency (former currencies of the euro area countries),Average,2.04241
1991Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1991Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,129.398
1991Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.2486
1991Q4,French franc,National currency (former currencies of the euro area countries),Average,6.97309
1991Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,230.853
1991Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.765086
1991Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1536.34
1991Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1991Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.067
1991Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,
1991Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.402354
1991Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.30159
1991Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,178.176
1991Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1991Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1992Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.373
1992Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,42.0436
1992Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.578665
1992Q1,German mark,National currency (former currencies of the euro area countries),Average,2.04253
1992Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1992Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,128.885
1992Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.56913
1992Q1,French franc,National currency (former currencies of the euro area countries),Average,6.95092
1992Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,235.91
1992Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.766105
1992Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1536.4
1992Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1992Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.0436
1992Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,
1992Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.40306
1992Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.29936
1992Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,176.184
1992Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,90.1635
1992Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1992Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.4356
1992Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,42.2095
1992Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.581302
1992Q2,German mark,National currency (former currencies of the euro area countries),Average,2.05115
1992Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1992Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,128.821
1992Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.5857
1992Q2,French franc,National currency (former currencies of the euro area countries),Average,6.91254
1992Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,243.889
1992Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.768471
1992Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1546.72
1992Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1992Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.2095
1992Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.784308
1992Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.403311
1992Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.30962
1992Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,172.147
1992Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,104.971
1992Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1992Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.2676
1992Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,41.7753
1992Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.588649
1992Q3,German mark,National currency (former currencies of the euro area countries),Average,2.02729
1992Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,16.2437
1992Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,131.842
1992Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.76844
1992Q3,French franc,National currency (former currencies of the euro area countries),Average,6.87183
1992Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,251.387
1992Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.764166
1992Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1570.05
1992Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1992Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,41.7753
1992Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.997885
1992Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.41439
1992Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.28506
1992Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,174.949
1992Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,108.851
1992Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1992Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.8099
1992Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.3959
1992Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585545
1992Q4,German mark,National currency (former currencies of the euro area countries),Average,1.96288
1992Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6709
1992Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,140.224
1992Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,6.28477
1992Q4,French franc,National currency (former currencies of the euro area countries),Average,6.66441
1992Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,256.439
1992Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.744755
1992Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1724.62
1992Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1992Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.3959
1992Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,1.04097
1992Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.430136
1992Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.20813
1992Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,175.396
1992Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,116.461
1992Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1993Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.6975
1993Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.1061
1993Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.582421
1993Q1,German mark,National currency (former currencies of the euro area countries),Average,1.94676
1993Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.5825
1993Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,138.863
1993Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,6.85433
1993Q1,French franc,National currency (former currencies of the euro area countries),Average,6.60373
1993Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,261.92
1993Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.780423
1993Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1840.86
1993Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1993Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.1061
1993Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.951161
1993Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.451062
1993Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.18946
1993Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,177.646
1993Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,120.742
1993Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1993Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7436
1993Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,40.1675
1993Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.582981
1993Q2,German mark,National currency (former currencies of the euro area countries),Average,1.95323
1993Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.6073
1993Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,146.377
1993Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,6.69352
1993Q2,French franc,National currency (former currencies of the euro area countries),Average,6.58761
1993Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,265.724
1993Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.800977
1993Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1814.81
1993Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1993Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.1675
1993Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.800147
1993Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.448991
1993Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.19224
1993Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,183.906
1993Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,131.671
1993Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,34.8852
1993Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.5673
1993Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,40.6934
1993Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.58432
1993Q3,German mark,National currency (former currencies of the euro area countries),Average,1.92795
1993Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.4402
1993Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,154.808
1993Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,6.66655
1993Q3,French franc,National currency (former currencies of the euro area countries),Average,6.68584
1993Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,270.004
1993Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.814098
1993Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1823.08
1993Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,4.791
1993Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.6934
1993Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.730298
1993Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.445309
1993Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.16747
1993Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,194.26
1993Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,135.602
1993Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,37.2456
1993Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.4992
1993Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,40.8785
1993Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.581924
1993Q4,German mark,National currency (former currencies of the euro area countries),Average,1.91935
1993Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.3366
1993Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,155.773
1993Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,6.57768
1993Q4,French franc,National currency (former currencies of the euro area countries),Average,6.65268
1993Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,276.106
1993Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.8035
1993Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1884.15
1993Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,4.54238
1993Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.8785
1993Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.692792
1993Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.443242
1993Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.15362
1993Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,196.842
1993Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,141.928
1993Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,37.2862
1994Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.625
1994Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.0449
1994Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.581118
1994Q1,German mark,National currency (former currencies of the euro area countries),Average,1.93761
1994Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.5025
1994Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,158.605
1994Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,6.29932
1994Q1,French franc,National currency (former currencies of the euro area countries),Average,6.59067
1994Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,280.229
1994Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.787326
1994Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1894.85
1994Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,4.40162
1994Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,40.0449
1994Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.651784
1994Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.441836
1994Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.17337
1994Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,197.034
1994Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,150.233
1994Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,37.3118
1994Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.5828
1994Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,39.7517
1994Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.582603
1994Q2,German mark,National currency (former currencies of the euro area countries),Average,1.93098
1994Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.4464
1994Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,158.482
1994Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,6.32589
1994Q2,French franc,National currency (former currencies of the euro area countries),Average,6.60779
1994Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,286.665
1994Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.792009
1994Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1865.6
1994Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,4.65379
1994Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,39.7517
1994Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.656438
1994Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.446596
1994Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.16653
1994Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,199.005
1994Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,152.902
1994Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,37.7484
1994Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.4817
1994Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,39.4662
1994Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.585713
1994Q3,German mark,National currency (former currencies of the euro area countries),Average,1.91597
1994Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.3232
1994Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,158.713
1994Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,6.25655
1994Q3,French franc,National currency (former currencies of the euro area countries),Average,6.56165
1994Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,290.434
1994Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.801152
1994Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1928.3
1994Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,4.90734
1994Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,39.4662
1994Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.672238
1994Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.452826
1994Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.14947
1994Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,195.915
1994Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,152.933
1994Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.5322
1994Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.4725
1994Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,39.3735
1994Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.586063
1994Q4,German mark,National currency (former currencies of the euro area countries),Average,1.91411
1994Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.3078
1994Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,159.859
1994Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.88558
1994Q4,French franc,National currency (former currencies of the euro area countries),Average,6.57218
1994Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,294.637
1994Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.793673
1994Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1968.76
1994Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,4.96083
1994Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,39.3735
1994Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.675944
1994Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.453029
1994Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.14436
1994Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,195.759
1994Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,154.996
1994Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.5896
1995Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.235
1995Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,38.7604
1995Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.588524
1995Q1,German mark,National currency (former currencies of the euro area countries),Average,1.88066
1995Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.0394
1995Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,166.112
1995Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.82872
1995Q1,French franc,National currency (former currencies of the euro area countries),Average,6.56972
1995Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,298.128
1995Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.809035
1995Q1,Italian lira,National currency (former currencies of the euro area countries),Average,2091.38
1995Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.09319
1995Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,38.7604
1995Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.680964
1995Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.457262
1995Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.1084
1995Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,195.517
1995Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,154.102
1995Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.5719
1995Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.0785
1995Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,38.2317
1995Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.591127
1995Q2,German mark,National currency (former currencies of the euro area countries),Average,1.85942
1995Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,14.8649
1995Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,163.644
1995Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.71892
1995Q2,French franc,National currency (former currencies of the euro area countries),Average,6.54513
1995Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,301.509
1995Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.818155
1995Q2,Italian lira,National currency (former currencies of the euro area countries),Average,2216.79
1995Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.32404
1995Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,38.2317
1995Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.67966
1995Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.463515
1995Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.08153
1995Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,196.061
1995Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,151.4
1995Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,39.0258
1995Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.2147
1995Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,38.6382
1995Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.58999
1995Q3,German mark,National currency (former currencies of the euro area countries),Average,1.87888
1995Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.0276
1995Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,161.157
1995Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.64997
1995Q3,French franc,National currency (former currencies of the euro area countries),Average,6.4923
1995Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,303.24
1995Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.814281
1995Q3,Italian lira,National currency (former currencies of the euro area countries),Average,2113.02
1995Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.24969
1995Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,38.6382
1995Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.69177
1995Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.462015
1995Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.10459
1995Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,195.958
1995Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,153.56
1995Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,39.0556
1995Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.1937
1995Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,38.5526
1995Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.596828
1995Q4,German mark,National currency (former currencies of the euro area countries),Average,1.87498
1995Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,14.9957
1995Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,161.077
1995Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.63512
1995Q4,French franc,National currency (former currencies of the euro area countries),Average,6.49365
1995Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,309.152
1995Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.820998
1995Q4,Italian lira,National currency (former currencies of the euro area countries),Average,2105.28
1995Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.26941
1995Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,38.5526
1995Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.705753
1995Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.463079
1995Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.09982
1995Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,196.905
1995Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,160.358
1995Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.9105
1996Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.2904
1996Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,38.8495
1996Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.598447
1996Q1,German mark,National currency (former currencies of the euro area countries),Average,1.88977
1996Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.1201
1996Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,159.216
1996Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,5.83244
1996Q1,French franc,National currency (former currencies of the euro area countries),Average,6.48061
1996Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,310.729
1996Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.815032
1996Q1,Italian lira,National currency (former currencies of the euro area countries),Average,2025.4
1996Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.14932
1996Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,38.8495
1996Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,0.702783
1996Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.460724
