"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2010_100","2010=100",127.1032,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2010_100","2010=100",126.4127,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2010_100","2010=100",127.334,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2010_100","2010=100",127.3095,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2010_100","2010=100",125.5653,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2010_100","2010=100",123.5344,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2010_100","2010=100",124.7245,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2010_100","2010=100",123.5986,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2010_100","2010=100",123.0339,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2010_100","2010=100",122.6119,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2010_100","2010=100",120.5337,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2010_100","2010=100",119.6044,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2010_100","2010=100",119.5556,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2010_100","2010=100",118.5305,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2010_100","2010=100",118.7619,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2010_100","2010=100",116.7928,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2010_100","2010=100",117.0808,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2010_100","2010=100",115.1578,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2010_100","2010=100",116.2635,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2010_100","2010=100",111.2525,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2010_100","2010=100",111.219,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2010_100","2010=100",109.8484,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2010_100","2010=100",112.69,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2010_100","2010=100",109.4617,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2010_100","2010=100",107.4907,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2010_100","2010=100",106.5965,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2010_100","2010=100",105.7778,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2010_100","2010=100",106.1116,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2010_100","2010=100",105.7754,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2010_100","2010=100",106.0013,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2010_100","2010=100",106.0701,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2010_100","2010=100",105.2544,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2010_100","2010=100",104.7755,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2010_100","2010=100",104.8466,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2010_100","2010=100",104.0592,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2010_100","2010=100",103.8634,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2010_100","2010=100",104.4896,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2010_100","2010=100",103.9051,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2010_100","2010=100",101.7617,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2010_100","2010=100",102.661,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2010_100","2010=100",102.876,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2010_100","2010=100",102.9123,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2010_100","2010=100",102.7789,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2010_100","2010=100",103.8625,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2010_100","2010=100",103.8442,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2010_100","2010=100",105.7285,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2010_100","2010=100",109.0841,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2010_100","2010=100",103.8615,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2010_100","2010=100",103.6069,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2010_100","2010=100",101.7608,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2010_100","2010=100",102.0335,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2010_100","2010=100",100.6599,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2010_100","2010=100",98.57713,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2010_100","2010=100",98.72947,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2010_100","2010=100",100.6986,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2010_100","2010=100",101.1913,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2010_100","2010=100",99.16743,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2010_100","2010=100",99.78663,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2010_100","2010=100",98.65557,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2010_100","2010=100",98.41557,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2010_100","2010=100",98.70477,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2010_100","2010=100",98.2441,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2010_100","2010=100",97.55877,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2010_100","2010=100",97.0443,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2010_100","2010=100",95.66191,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2010_100","2010=100",96.52225,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2010_100","2010=100",95.54929,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2010_100","2010=100",98.7781,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2010_100","2010=100",98.73209,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2010_100","2010=100",98.28065,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2010_100","2010=100",96.92686,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2010_100","2010=100",97.2592,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2010_100","2010=100",97.61572,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2010_100","2010=100",98.2282,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2010_100","2010=100",98.25356,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2010_100","2010=100",97.97106,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2010_100","2010=100",98.45029,,
"JPN","Japan","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2010_100","2010=100",98.34544,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2010_100","2010=100",56.64562,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2010_100","2010=100",57.51653,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2010_100","2010=100",58.25106,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2010_100","2010=100",59.6898,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2010_100","2010=100",57.92867,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2010_100","2010=100",61.18611,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2010_100","2010=100",62.75508,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2010_100","2010=100",64.28761,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2010_100","2010=100",66.13772,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2010_100","2010=100",66.69479,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2010_100","2010=100",69.2553,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2010_100","2010=100",70.80878,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2010_100","2010=100",72.45855,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2010_100","2010=100",72.25308,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2010_100","2010=100",73.34779,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2010_100","2010=100",74.03474,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2010_100","2010=100",75.3327,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2010_100","2010=100",76.0964,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2010_100","2010=100",77.59412,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2010_100","2010=100",77.77483,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2010_100","2010=100",77.89186,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2010_100","2010=100",79.39351,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2010_100","2010=100",80.22702,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2010_100","2010=100",81.33326,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2010_100","2010=100",82.89153,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2010_100","2010=100",83.55732,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2010_100","2010=100",85.6014,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2010_100","2010=100",86.16165,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2010_100","2010=100",89.88226,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2010_100","2010=100",87.99586,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2010_100","2010=100",87.81042,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2010_100","2010=100",83.25407,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2010_100","2010=100",90.12128,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2010_100","2010=100",90.48843,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2010_100","2010=100",83.38902,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2010_100","2010=100",83.36273,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2010_100","2010=100",87.28826,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2010_100","2010=100",87.71013,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2010_100","2010=100",87.07196,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2010_100","2010=100",89.01127,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2010_100","2010=100",87.83286,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2010_100","2010=100",89.88496,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2010_100","2010=100",89.69168,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2010_100","2010=100",91.05931,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2010_100","2010=100",91.51772,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2010_100","2010=100",91.74874,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2010_100","2010=100",92.60977,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2010_100","2010=100",93.09357,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2010_100","2010=100",94.95134,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2010_100","2010=100",97.37461,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2010_100","2010=100",97.22024,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2010_100","2010=100",99.30653,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2010_100","2010=100",101.8005,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2010_100","2010=100",101.3831,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2010_100","2010=100",101.842,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2010_100","2010=100",100.7534,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2010_100","2010=100",101.7227,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2010_100","2010=100",101.7524,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2010_100","2010=100",104.1874,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2010_100","2010=100",105.7214,,
"KOR","Korea","ULQEUL01","Unit Labour Costs ","IXOBSA","Index, seasonally adjusted ","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2010_100","2010=100",106.6487,,
