1489,2326.9689281157
1490,2345.3442408066
1491,2368.6436107289
1492,2400.9541910193
1493,2365.8088920504
1494,2481.518296169
1495,2436.7399295445
1496,2364.1174621506
1497,2525.8216970064
1498,2554.6206789275
1499,2568.5225690895
1500,2529.6390307121
1501,2441.4922953197
1502,2531.3949747524
1503,2641.7917151442
1504,2650.9650202555
1505,2680.7653775305
1506,2694.1601359115
1507,2646.3903193459
1508,2684.5794097194
1509,2810.9788276223
1510,2712.5644489811
1511,2768.8178188105
1512,2646.6264921458
1513,2762.9623181896
1514,2758.5720891058
1515,2834.6646199318
1516,2810.5817513223
1517,2819.6947131607
1518,2835.8301759703
1519,2811.2276861589
1520,2772.4934339449
1521,2838.7672373932
1522,2889.9650785596
1523,2964.857783538
1524,3026.5740186897
1525,3027.7281961459
1526,3065.7999302713
1527,2863.9369105345
1528,2907.5983086567
1529,2970.1806133436
1530,3025.5445793321
1531,2941.0716947431
1532,3061.735293989
1533,3064.634465262
1534,3221.4750638249
1535,3017.8721592375
1536,3001.2962983419
1537,3251.9790329466
1538,3097.3567469578
1539,3360.9241741758
1540,3267.7006193336
1541,3175.0626017145
1542,3318.3845431888
1543,3217.2901029536
1544,3419.489139568
1545,3308.470096418
1546,3353.2314659893
1547,3622.9493510546
1548,3504.1169184865
1549,3382.480122589
1550,3378.904222597
1551,3325.5303950063
1552,3190.1930457709
1553,3746.5939476523
1554,3430.0706493621
1555,3419.0319263176
1556,2813.3327224612
1557,3076.2968585673
1558,3906.1014670212
1559,3580.9431803448
1560,3574.2401739249
1561,3651.084438915
1562,3657.9383720158
1563,4010.8519024692
1564,3877.768618324
1565,3916.27412095
1566,4413.2138426597
1567,4167.1142693186
1568,4203.0619782601
1569,4197.637215668
1570,3873.2955654859
1571,3889.3896832171
1572,3785.6892185033
1573,4350.5174424549
1574,3862.004178623
1575,4329.8529485883
1576,4497.2830916715
1577,3848.202719386
1578,4423.5630013613
1579,4383.4819746838
1580,4181.4180306533
1581,4062.7714720049
1582,3663.7431495819
1583,4180.6629372849
1584,4069.3572947894
1585,3585.3360912698
1586,3523.3072660044
1587,3919.4420590384
1588,4396.9509894681
1589,3874.0568114336
1590,4144.570391894
1591,4176.5133771034
1592,4515.3652536097
1593,4780.0329149709
1594,3914.0109212026
1595,3959.1891825688
1596,3783.1660125702
1597,3609.5103406844
1598,4274.4023038264
1599,4916.0548997067
1600,4704.8253697955
1601,4703.8275134552
1602,4960.323949737
1603,5265.0551869003
1604,5612.6561699261
1605,5059.629437439
1606,5338.1725844826
1607,4896.353506163
1608,4673.8960399316
1609,5436.0728726854
1610,5773.8668428067
1611,5318.4653052373
1612,5095.5370065787
1613,4926.7725086846
1614,4751.5144972615
1615,5175.8174287478
1616,4901.4046307631
1617,5410.8595756957
1618,5415.0556741672
1619,4984.6350085607
1620,5841.3045851735
1621,5878.9360749305
1622,5162.54140191
1623,5151.8454633798
1624,5817.2241803384
1625,5863.6952574328
1626,5571.8660747949
1627,5620.8697800096
1628,6445.8611544644
1629,4811.5532478942
1630,4749.3753508957
1631,4832.9628439013
1632,5498.9340612337
1633,5190.1796920733
1634,5317.5467439253
1635,5526.1866756756
1636,5252.5761721034
1637,5185.0370320766
1638,5671.9518191292
1639,5776.1258917629
1640,5929.3915876974
1641,5202.002816562
1642,5742.5072685983
1643,6146.7118162536
1644,6158.4289115856
1645,5360.4976106193
1646,5392.6122581356
1647,5447.7987108593
1648,5511.8357003735
1649,5421.681899987
1650,5195.2952888026
1651,5482.481141948
1652,6269.9762895
1653,6993.8108831404
1654,6839.1557186386
1655,7235.5231848746
1656,6689.4862792538
1657,6301.4106044729
1658,6122.7797269772
1659,5131.5049324782
1660,5597.7805876116
1661,5748.6320937165
1662,5857.1029553563
1663,6847.992215234
1664,6483.6439826388
1665,6686.2500425269
1666,7549.8575672338
1667,7583.9558490356
1668,6830.0572742703
1669,7001.6284328646
1670,6792.868545988
1671,6535.9145201244
1672,6466.2464615738
1673,6634.6747541193
1674,6334.266754821
1675,6499.8792856725
1676,7681.1160182993
1677,7126.2358233084
1678,7410.2439443369
1679,6897.5025056163
1680,7717.8311955383
1681,6924.0899034628
1682,7214.3865727514
1683,7779.459967223
1684,6506.4653025152
1685,7153.7441677221
1686,6639.7298502313
1687,7303.8353175468
1688,7803.6975357327
1689,7617.1985559605
1690,8131.5295361737
1691,8269.5326160785
1692,8944.7020888042
1693,7610.2194190285
1694,9039.4578250829
1695,8647.5327725384
1696,8281.2328717452
1697,8222.1945552152
1698,8461.6989503746
1699,8158.1204238842
1700,8860.7007771972
1701,9655.6880104289
1702,9406.6599715374
1703,8803.8170863339
1704,10480.9597298495
1705,9947.7175078617
1706,8424.168120896
1707,9464.4933130617
1708,10074.1477497583
1709,8727.5924018265
1710,7934.8027579686
1711,8651.5009000787
1712,8643.5357873038
1713,8272.4989569635
1714,9099.8085424725
1715,8844.4387462175
1716,9179.0098251822
1717,9696.5282419699
1718,10244.1061381468
1719,10063.6331675271
1720,10705.5176967729
1721,10287.8727412509
1722,10397.5875298023
1723,10147.8170721421
1724,10046.5018427599
1725,10308.6107545204
1726,9990.3964839979
1727,9929.7798614402
1728,10232.7793567032
1729,9664.1064010322
1730,9885.3022203145
1731,9728.2619314285
1732,10374.6171907274
1733,10604.6204634024
1734,10566.3224451438
1735,10315.6450743848
1736,11082.4108133174
1737,10488.8561010897
1738,10684.8058815349
1739,10613.4130655253
1740,10435.1124077038
1741,10739.8093758963
1742,10987.0696648996
1743,10728.6653007901
1744,10578.7013613408
1745,10734.5513333163
1746,11071.7698727121
1747,11576.2809440901
1748,11452.4247167502
1749,11384.4853977566
1750,11549.5009452162
1751,11299.6169785847
1752,11856.1497063543
1753,11961.369932403
1754,11626.2368925215
1755,11978.6218210372
1756,11775.6844135936
1757,12453.9478103311
1758,12627.1835442312
1759,12826.9339512333
1760,13199.6889175514
1761,13725.1234106653
1762,13343.3381288366
1763,13299.52706619
1764,13293.8719690152
1765,13186.082560977
1766,13362.2338925835
1767,13454.2672961846
1768,13578.1868669426
1769,14345.4784407661
1770,13953.5234611075
1771,14214.1939938487
1772,13851.0929220753
1773,14098.0606785119
1774,13784.4555070771
1775,14224.8648948004
1776,14685.6159786831
1777,15110.437189086
1778,15005.0462646396
1779,14963.9748411273
1780,15647.6204935564
1781,16093.382112652
1782,15933.0403938573
1783,15851.0287192232
1784,15913.5629703165
1785,15802.6566606829
1786,16079.0732552949
1787,15811.3968750257
1788,15775.1824261819
1789,16128.2353528968
1790,17352.272795699
1791,17426.6056500165
1792,18126.9296582768
1793,17832.9944584958
1794,17255.8454544224
1795,19130.1487031996
1796,19473.4538131785
1797,19332.1139459584
1798,19517.9207058245
1799,20030.8760881362
1800,21007.1785876876
1801,21196.0368147641
1802,21441.9180820402
1803,20993.0738527993
1804,20973.9470563471
1805,22246.3689787643
1806,22160.2227807782
1807,23607.7529605087
1808,22508.0269584468
1809,23215.2480418414
1810,24711.2005476688
1811,24455.3596311785
1812,23448.4821521162
1813,24721.6787318174
1814,24174.8373264164
1815,26756.5150341031
1816,25355.1731976028
1817,25781.1166233138
1818,25755.7202936752
1819,25333.2569227818
1820,27390.7447995096
1821,27858.0627942493
1822,28396.2098392612
1823,29232.9625147962
1824,30835.9361885471
1825,31531.8194914658
1826,29848.0460407177
1827,32147.2584471401
1828,32245.9168346184
1829,32519.411547149
1830,33977.1274687408
1831,35067.1769576205
1832,35213.6569812953
1833,35652.371220831
1834,36939.7734238965
1835,39260.4494349193
1836,40196.6181352177
1837,39908.2628438017
1838,41865.0862111658
1839,42843.7516730879
1840,43014.429630632
1841,41708.006065746
1842,41400.1319328982
1843,42865.5167587239
1844,46062.1893372775
1845,48272.7264161558
1846,50688.2168027036
1847,49979.658648926
1848,51494.7712212189
1849,52159.1000463666
1850,51526.4825829035
1851,53893.9936181798
1852,55609.3064347126
1853,57530.2439257165
1854,59762.0573647679
1855,59413.0957964149
1856,62294.4682676889
1857,62632.054127801
1858,62362.0119633817
1859,65041.8752323243
1860,66377.72843928
1861,67645.8364122767
1862,66904.3549886841
1863,70495.9167086934
1864,71328.0300332295
1865,74757.0268305925
1866,75614.7800165422
1867,76047.0767720635
1868,79037.8178519617
1869,80780.697013167
1870,87553.2203742474
1871,92367.3289902425
1872,92476.2631035345
1873,92934.7742948176
1874,96998.365445998
1875,97770.5970921488
1876,98093.9450202104
1877,98937.4369384964
1878,99274.3478748031
1879,97298.5551288514
1880,104988.759769555
1881,107694.236470978
1882,109563.9101025
1883,113094.732747312
1884,111823.995228092
1885,110492.126329742
1886,110923.079821065
1887,115760.343251029
1888,119893.274905836
1889,123775.976598662
1890,124944.698962317
1891,128750.368564173
1892,125264.60705839
1893,123949.488176071
1894,130418.674603348
1895,134634.538515905
1896,140223.054932443
1897,141821.108963357
1898,149038.282847573
1899,154848.901754423
1900,154325.19673629
1901,158356.767952334
1902,160587.107728853
1903,158696.991014615
1904,160929.983899623
1905,166444.537143935
1906,170455.212634232
1907,174467.319689643
1908,167357.421574043
1909,171888.090894139
1910,176790.507599818
1911,183040.847312102
1912,186108.461428064
1913,194715.60588993
1914,199290.915260275
1915,212022.126007686
1916,216187.85620918
1917,218003.751709546
1918,222765.845576
1919,200732.290677296
1920,185286.377715974
1921,166492.227011994
1922,176904.498870155
1923,182423.00295498
1924,191377.556752998
1925,198405.840257257
1926,191950.231705197
1927,207620.700851729
1928,209338.725708326
1929,215534.027463932
1930,213607.757170172
1931,202987.239874848
1932,203872.282982792
1933,210588.198331305
1934,223655.599513297
1935,231881.294281245
1936,243282.731965931
1937,251716.672171041
1938,253382.635668347
1939,265148.502868069
1940,295083.784460282
1941,322363.936728663
1942,328923.667999305
1943,334806.601599166
1944,318563.457500435
1945,301643.515730923
1946,292793.084651486
1947,288940.544063967
1948,299509
1949,310671
1950,320464
1951,331648
1952,338373
1953,357566
1954,373614
1955,387108
1956,394376
1957,402797
1958,406918
1959,422319
1960,450306
1961,463124
1962,469020
1963,493612
1964,521278
1965,534185
1966,541616
1967,554064
1968,585261
1969,596905
1970,612620
1971,635811
1972,663487
1973,708711
1974,692700
1975,682698
1976,701255
1977,717440
1978,744171
1979,768885
1980,753463
1981,749574
1982,766837
1983,798963
1984,814588
1985,850472
1986,874906
1987,921096
1988,973504
1989,999421
1990,1008975
1991,1001702
1992,1006832
1993,1032585
1994,1070171
1995,1093489
1996,1119779
1997,1152278
1998,1191098
1999,1231936
2000,1278830
2001,1310431
2002,1338365
2003,1385736
2004,1418069
2005,1464210
2006,1500097
2007,1538059
2008,1531690
2009,1463182
2010,1494588
2011,1514583
2012,1530435
2013,1551553
2014,1604169
2015,1642802
2016,1672084
